id,title,description,link,image_link,price,availability,brand,google_product_category,custom_label_0,custom_label_1
shopify_PL_52651389878604,Pierścionek srebrny z granatem – silver,"Pierścionek srebrny z fasetowanym granatem . Wykonany ręcznie ze srebra pr. 925. Granat ma piękny odcień herbacianej czerwieni. Szeroka obrączka jest fakturowana i oksydowana. Rozmiar: 19,5, szerokość obrączki: 10 mm, waga: 7,9 g, wymiary granatu: 14 mm x11 mm.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-granatem-epir-art-jewelleryandgemstone-1.jpg?v=1738099362,340.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52651389911372,Pierścionek srebrny z granatem – silver,"Pierścionek srebrny z fasetowanym granatem . Wykonany ręcznie ze srebra pr. 925. Granat ma piękny odcień herbacianej czerwieni. Szeroka obrączka jest fakturowana i oksydowana. Rozmiar: 19,5, szerokość obrączki: 10 mm, waga: 7,9 g, wymiary granatu: 14 mm x11 mm.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-granatem-epir-art-jewelleryandgemstone-1.jpg?v=1738099362,340.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52651389944140,Pierścionek srebrny z granatem – silver,"Pierścionek srebrny z fasetowanym granatem . Wykonany ręcznie ze srebra pr. 925. Granat ma piękny odcień herbacianej czerwieni. Szeroka obrączka jest fakturowana i oksydowana. Rozmiar: 19,5, szerokość obrączki: 10 mm, waga: 7,9 g, wymiary granatu: 14 mm x11 mm.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-granatem-epir-art-jewelleryandgemstone-1.jpg?v=1738099362,340.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52651389976908,Pierścionek srebrny z granatem – silver,"Pierścionek srebrny z fasetowanym granatem . Wykonany ręcznie ze srebra pr. 925. Granat ma piękny odcień herbacianej czerwieni. Szeroka obrączka jest fakturowana i oksydowana. Rozmiar: 19,5, szerokość obrączki: 10 mm, waga: 7,9 g, wymiary granatu: 14 mm x11 mm.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-granatem-epir-art-jewelleryandgemstone-1.jpg?v=1738099362,340.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52651390009676,Pierścionek srebrny z granatem – silver,"Pierścionek srebrny z fasetowanym granatem . Wykonany ręcznie ze srebra pr. 925. Granat ma piękny odcień herbacianej czerwieni. Szeroka obrączka jest fakturowana i oksydowana. Rozmiar: 19,5, szerokość obrączki: 10 mm, waga: 7,9 g, wymiary granatu: 14 mm x11 mm.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-granatem-epir-art-jewelleryandgemstone-1.jpg?v=1738099362,340.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52651390042444,Pierścionek srebrny z granatem – silver,"Pierścionek srebrny z fasetowanym granatem . Wykonany ręcznie ze srebra pr. 925. Granat ma piękny odcień herbacianej czerwieni. Szeroka obrączka jest fakturowana i oksydowana. Rozmiar: 19,5, szerokość obrączki: 10 mm, waga: 7,9 g, wymiary granatu: 14 mm x11 mm.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-granatem-epir-art-jewelleryandgemstone-1.jpg?v=1738099362,340.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52651390075212,Pierścionek srebrny z granatem – silver,"Pierścionek srebrny z fasetowanym granatem . Wykonany ręcznie ze srebra pr. 925. Granat ma piękny odcień herbacianej czerwieni. Szeroka obrączka jest fakturowana i oksydowana. Rozmiar: 19,5, szerokość obrączki: 10 mm, waga: 7,9 g, wymiary granatu: 14 mm x11 mm.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-granatem-epir-art-jewelleryandgemstone-1.jpg?v=1738099362,340.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52651390107980,Pierścionek srebrny z granatem – silver,"Pierścionek srebrny z fasetowanym granatem . Wykonany ręcznie ze srebra pr. 925. Granat ma piękny odcień herbacianej czerwieni. Szeroka obrączka jest fakturowana i oksydowana. Rozmiar: 19,5, szerokość obrączki: 10 mm, waga: 7,9 g, wymiary granatu: 14 mm x11 mm.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-granatem-epir-art-jewelleryandgemstone-1.jpg?v=1738099362,340.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52651390140748,Pierścionek srebrny z granatem – silver,"Pierścionek srebrny z fasetowanym granatem . Wykonany ręcznie ze srebra pr. 925. Granat ma piękny odcień herbacianej czerwieni. Szeroka obrączka jest fakturowana i oksydowana. Rozmiar: 19,5, szerokość obrączki: 10 mm, waga: 7,9 g, wymiary granatu: 14 mm x11 mm.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-granatem-epir-art-jewelleryandgemstone-1.jpg?v=1738099362,340.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52651390173516,Pierścionek srebrny z granatem – silver,"Pierścionek srebrny z fasetowanym granatem . Wykonany ręcznie ze srebra pr. 925. Granat ma piękny odcień herbacianej czerwieni. Szeroka obrączka jest fakturowana i oksydowana. Rozmiar: 19,5, szerokość obrączki: 10 mm, waga: 7,9 g, wymiary granatu: 14 mm x11 mm.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-granatem-epir-art-jewelleryandgemstone-1.jpg?v=1738099362,340.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52651390206284,Pierścionek srebrny z granatem – silver,"Pierścionek srebrny z fasetowanym granatem . Wykonany ręcznie ze srebra pr. 925. Granat ma piękny odcień herbacianej czerwieni. Szeroka obrączka jest fakturowana i oksydowana. Rozmiar: 19,5, szerokość obrączki: 10 mm, waga: 7,9 g, wymiary granatu: 14 mm x11 mm.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-granatem-epir-art-jewelleryandgemstone-1.jpg?v=1738099362,340.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52651390239052,Pierścionek srebrny z granatem – silver,"Pierścionek srebrny z fasetowanym granatem . Wykonany ręcznie ze srebra pr. 925. Granat ma piękny odcień herbacianej czerwieni. Szeroka obrączka jest fakturowana i oksydowana. Rozmiar: 19,5, szerokość obrączki: 10 mm, waga: 7,9 g, wymiary granatu: 14 mm x11 mm.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-granatem-epir-art-jewelleryandgemstone-1.jpg?v=1738099362,340.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52651390271820,Pierścionek srebrny z granatem – silver,"Pierścionek srebrny z fasetowanym granatem . Wykonany ręcznie ze srebra pr. 925. Granat ma piękny odcień herbacianej czerwieni. Szeroka obrączka jest fakturowana i oksydowana. Rozmiar: 19,5, szerokość obrączki: 10 mm, waga: 7,9 g, wymiary granatu: 14 mm x11 mm.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-granatem-epir-art-jewelleryandgemstone-1.jpg?v=1738099362,340.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52651390304588,Pierścionek srebrny z granatem – silver,"Pierścionek srebrny z fasetowanym granatem . Wykonany ręcznie ze srebra pr. 925. Granat ma piękny odcień herbacianej czerwieni. Szeroka obrączka jest fakturowana i oksydowana. Rozmiar: 19,5, szerokość obrączki: 10 mm, waga: 7,9 g, wymiary granatu: 14 mm x11 mm.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-granatem-epir-art-jewelleryandgemstone-1.jpg?v=1738099362,340.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52651390337356,Pierścionek srebrny z granatem – silver,"Pierścionek srebrny z fasetowanym granatem . Wykonany ręcznie ze srebra pr. 925. Granat ma piękny odcień herbacianej czerwieni. Szeroka obrączka jest fakturowana i oksydowana. Rozmiar: 19,5, szerokość obrączki: 10 mm, waga: 7,9 g, wymiary granatu: 14 mm x11 mm.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-granatem-epir-art-jewelleryandgemstone-1.jpg?v=1738099362,340.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52651390370124,Pierścionek srebrny z granatem – silver,"Pierścionek srebrny z fasetowanym granatem . Wykonany ręcznie ze srebra pr. 925. Granat ma piękny odcień herbacianej czerwieni. Szeroka obrączka jest fakturowana i oksydowana. Rozmiar: 19,5, szerokość obrączki: 10 mm, waga: 7,9 g, wymiary granatu: 14 mm x11 mm.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-granatem-epir-art-jewelleryandgemstone-1.jpg?v=1738099362,340.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52651390402892,Pierścionek srebrny z granatem – silver,"Pierścionek srebrny z fasetowanym granatem . Wykonany ręcznie ze srebra pr. 925. Granat ma piękny odcień herbacianej czerwieni. Szeroka obrączka jest fakturowana i oksydowana. Rozmiar: 19,5, szerokość obrączki: 10 mm, waga: 7,9 g, wymiary granatu: 14 mm x11 mm.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-granatem-epir-art-jewelleryandgemstone-1.jpg?v=1738099362,340.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52651390435660,Pierścionek srebrny z granatem – silver,"Pierścionek srebrny z fasetowanym granatem . Wykonany ręcznie ze srebra pr. 925. Granat ma piękny odcień herbacianej czerwieni. Szeroka obrączka jest fakturowana i oksydowana. Rozmiar: 19,5, szerokość obrączki: 10 mm, waga: 7,9 g, wymiary granatu: 14 mm x11 mm.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-granatem-epir-art-jewelleryandgemstone-1.jpg?v=1738099362,340.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_40159447515241,"Pierścionek z cytrynem- Słoneczny blask w srebrnej oprawie – [""gid://shopify/Metaobject/234282615116"",""gid://shopify/Metaobject/73936404812""]","Ten uroczy pierścionek to połączenie delikatności i fantazji. Mały, okrągły cytryn o promiennej, żółtej barwie został otoczony misternie ułożonymi srebrnymi kuleczkami, tworząc subtelną kompozycję. Ręcznie wykonany ze srebra próby 925, pierścionek zachwyca precyzją i dbałością o detale. Cytryn, symbolizujący radość i optymizm, wnosi do projektu nutę słonecznego blasku. Jego żółty kolor pięknie kontrastuje ze srebrem, tworząc harmonijną całość. Młotkowana i oksydowana obrączka dodaje pierścionkowi unikalnego charakteru i podkreśla jego artystyczny styl. Pierścionek idealnie pasuje zarówno do codziennych stylizacji, jak i na specjalne okazje. Jego delikatność i subtelność z pewnością przypadną do gustu kobietom ceniącym oryginalną biżuterię. Parametry: Materiał: Srebro pr. 925 Kamień: Cytryn Średnica cytrynu: 6 mm Wymiary korony pierścionka: 16 mm Szerokość obrączki: 6 mm Technika: Ręcznie wykonany, młotkowany, oksydowany Dodatkowe informacje: Pierścionek dostępny w różnych rozmiarach. Możliwość zamówienia pierścionka z innym kamieniem. Biżuteria EPIR Art Jewellery&Gemstone to gwarancja unikalnego stylu i wysokiej jakości.",https://epirbizuteria.pl/products/pierscionek-kulki-z-cytrynem-epir,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-z-cytrynem-sloneczny-blask-w-srebrnej-oprawie-epir-art-jewelleryandgemstone-1.jpg?v=1766419252,190.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52404701626700,"Srebrny pierścionek pozłacany z granatem z kolekcji ""Gałązki"" – silver","Pierścionek srebrny z granatem ""Gałązki"" - Ręcznie robiona biżuteria Ten pozłacany pierścionek z granatem z kolekcji ""Gałązki"" to połączenie elegancji i natury. Ręcznie rzeźbione srebro próby 925 oddaje kształt gałązek oplatających palec. Czerwony granat o średnicy 6 mm dodaje blasku. Specyfikacja: Waga: 5,7 g Szerokość: 9 mm Materiał: Srebro 925, pozłacane, granat Idealny dla kobiet ceniących oryginalną, ręcznie robioną biżuterię. Gałązki srebra, pocałunek złota, w objęciach granatu - ognia serce. Na palcu Twym zakwitnie lasu czar, tajemnic szept.",https://epirbizuteria.pl/products/pierscionek-galazki-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/files/DSC02063.jpg?v=1739951889,320.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52404701659468,"Srebrny pierścionek pozłacany z granatem z kolekcji ""Gałązki"" – silver","Pierścionek srebrny z granatem ""Gałązki"" - Ręcznie robiona biżuteria Ten pozłacany pierścionek z granatem z kolekcji ""Gałązki"" to połączenie elegancji i natury. Ręcznie rzeźbione srebro próby 925 oddaje kształt gałązek oplatających palec. Czerwony granat o średnicy 6 mm dodaje blasku. Specyfikacja: Waga: 5,7 g Szerokość: 9 mm Materiał: Srebro 925, pozłacane, granat Idealny dla kobiet ceniących oryginalną, ręcznie robioną biżuterię. Gałązki srebra, pocałunek złota, w objęciach granatu - ognia serce. Na palcu Twym zakwitnie lasu czar, tajemnic szept.",https://epirbizuteria.pl/products/pierscionek-galazki-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/files/DSC02063.jpg?v=1739951889,320.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52404701692236,"Srebrny pierścionek pozłacany z granatem z kolekcji ""Gałązki"" – silver","Pierścionek srebrny z granatem ""Gałązki"" - Ręcznie robiona biżuteria Ten pozłacany pierścionek z granatem z kolekcji ""Gałązki"" to połączenie elegancji i natury. Ręcznie rzeźbione srebro próby 925 oddaje kształt gałązek oplatających palec. Czerwony granat o średnicy 6 mm dodaje blasku. Specyfikacja: Waga: 5,7 g Szerokość: 9 mm Materiał: Srebro 925, pozłacane, granat Idealny dla kobiet ceniących oryginalną, ręcznie robioną biżuterię. Gałązki srebra, pocałunek złota, w objęciach granatu - ognia serce. Na palcu Twym zakwitnie lasu czar, tajemnic szept.",https://epirbizuteria.pl/products/pierscionek-galazki-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/files/DSC02063.jpg?v=1739951889,320.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52404701725004,"Srebrny pierścionek pozłacany z granatem z kolekcji ""Gałązki"" – silver","Pierścionek srebrny z granatem ""Gałązki"" - Ręcznie robiona biżuteria Ten pozłacany pierścionek z granatem z kolekcji ""Gałązki"" to połączenie elegancji i natury. Ręcznie rzeźbione srebro próby 925 oddaje kształt gałązek oplatających palec. Czerwony granat o średnicy 6 mm dodaje blasku. Specyfikacja: Waga: 5,7 g Szerokość: 9 mm Materiał: Srebro 925, pozłacane, granat Idealny dla kobiet ceniących oryginalną, ręcznie robioną biżuterię. Gałązki srebra, pocałunek złota, w objęciach granatu - ognia serce. Na palcu Twym zakwitnie lasu czar, tajemnic szept.",https://epirbizuteria.pl/products/pierscionek-galazki-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/files/DSC02063.jpg?v=1739951889,320.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52404701757772,"Srebrny pierścionek pozłacany z granatem z kolekcji ""Gałązki"" – silver","Pierścionek srebrny z granatem ""Gałązki"" - Ręcznie robiona biżuteria Ten pozłacany pierścionek z granatem z kolekcji ""Gałązki"" to połączenie elegancji i natury. Ręcznie rzeźbione srebro próby 925 oddaje kształt gałązek oplatających palec. Czerwony granat o średnicy 6 mm dodaje blasku. Specyfikacja: Waga: 5,7 g Szerokość: 9 mm Materiał: Srebro 925, pozłacane, granat Idealny dla kobiet ceniących oryginalną, ręcznie robioną biżuterię. Gałązki srebra, pocałunek złota, w objęciach granatu - ognia serce. Na palcu Twym zakwitnie lasu czar, tajemnic szept.",https://epirbizuteria.pl/products/pierscionek-galazki-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/files/DSC02063.jpg?v=1739951889,320.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52404701790540,"Srebrny pierścionek pozłacany z granatem z kolekcji ""Gałązki"" – silver","Pierścionek srebrny z granatem ""Gałązki"" - Ręcznie robiona biżuteria Ten pozłacany pierścionek z granatem z kolekcji ""Gałązki"" to połączenie elegancji i natury. Ręcznie rzeźbione srebro próby 925 oddaje kształt gałązek oplatających palec. Czerwony granat o średnicy 6 mm dodaje blasku. Specyfikacja: Waga: 5,7 g Szerokość: 9 mm Materiał: Srebro 925, pozłacane, granat Idealny dla kobiet ceniących oryginalną, ręcznie robioną biżuterię. Gałązki srebra, pocałunek złota, w objęciach granatu - ognia serce. Na palcu Twym zakwitnie lasu czar, tajemnic szept.",https://epirbizuteria.pl/products/pierscionek-galazki-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/files/DSC02063.jpg?v=1739951889,320.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52404701823308,"Srebrny pierścionek pozłacany z granatem z kolekcji ""Gałązki"" – silver","Pierścionek srebrny z granatem ""Gałązki"" - Ręcznie robiona biżuteria Ten pozłacany pierścionek z granatem z kolekcji ""Gałązki"" to połączenie elegancji i natury. Ręcznie rzeźbione srebro próby 925 oddaje kształt gałązek oplatających palec. Czerwony granat o średnicy 6 mm dodaje blasku. Specyfikacja: Waga: 5,7 g Szerokość: 9 mm Materiał: Srebro 925, pozłacane, granat Idealny dla kobiet ceniących oryginalną, ręcznie robioną biżuterię. Gałązki srebra, pocałunek złota, w objęciach granatu - ognia serce. Na palcu Twym zakwitnie lasu czar, tajemnic szept.",https://epirbizuteria.pl/products/pierscionek-galazki-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/files/DSC02063.jpg?v=1739951889,320.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52404701856076,"Srebrny pierścionek pozłacany z granatem z kolekcji ""Gałązki"" – silver","Pierścionek srebrny z granatem ""Gałązki"" - Ręcznie robiona biżuteria Ten pozłacany pierścionek z granatem z kolekcji ""Gałązki"" to połączenie elegancji i natury. Ręcznie rzeźbione srebro próby 925 oddaje kształt gałązek oplatających palec. Czerwony granat o średnicy 6 mm dodaje blasku. Specyfikacja: Waga: 5,7 g Szerokość: 9 mm Materiał: Srebro 925, pozłacane, granat Idealny dla kobiet ceniących oryginalną, ręcznie robioną biżuterię. Gałązki srebra, pocałunek złota, w objęciach granatu - ognia serce. Na palcu Twym zakwitnie lasu czar, tajemnic szept.",https://epirbizuteria.pl/products/pierscionek-galazki-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/files/DSC02063.jpg?v=1739951889,320.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52404701888844,"Srebrny pierścionek pozłacany z granatem z kolekcji ""Gałązki"" – silver","Pierścionek srebrny z granatem ""Gałązki"" - Ręcznie robiona biżuteria Ten pozłacany pierścionek z granatem z kolekcji ""Gałązki"" to połączenie elegancji i natury. Ręcznie rzeźbione srebro próby 925 oddaje kształt gałązek oplatających palec. Czerwony granat o średnicy 6 mm dodaje blasku. Specyfikacja: Waga: 5,7 g Szerokość: 9 mm Materiał: Srebro 925, pozłacane, granat Idealny dla kobiet ceniących oryginalną, ręcznie robioną biżuterię. Gałązki srebra, pocałunek złota, w objęciach granatu - ognia serce. Na palcu Twym zakwitnie lasu czar, tajemnic szept.",https://epirbizuteria.pl/products/pierscionek-galazki-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/files/DSC02063.jpg?v=1739951889,320.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52404701921612,"Srebrny pierścionek pozłacany z granatem z kolekcji ""Gałązki"" – silver","Pierścionek srebrny z granatem ""Gałązki"" - Ręcznie robiona biżuteria Ten pozłacany pierścionek z granatem z kolekcji ""Gałązki"" to połączenie elegancji i natury. Ręcznie rzeźbione srebro próby 925 oddaje kształt gałązek oplatających palec. Czerwony granat o średnicy 6 mm dodaje blasku. Specyfikacja: Waga: 5,7 g Szerokość: 9 mm Materiał: Srebro 925, pozłacane, granat Idealny dla kobiet ceniących oryginalną, ręcznie robioną biżuterię. Gałązki srebra, pocałunek złota, w objęciach granatu - ognia serce. Na palcu Twym zakwitnie lasu czar, tajemnic szept.",https://epirbizuteria.pl/products/pierscionek-galazki-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/files/DSC02063.jpg?v=1739951889,320.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_52404701954380,"Srebrny pierścionek pozłacany z granatem z kolekcji ""Gałązki"" – silver","Pierścionek srebrny z granatem ""Gałązki"" - Ręcznie robiona biżuteria Ten pozłacany pierścionek z granatem z kolekcji ""Gałązki"" to połączenie elegancji i natury. Ręcznie rzeźbione srebro próby 925 oddaje kształt gałązek oplatających palec. Czerwony granat o średnicy 6 mm dodaje blasku. Specyfikacja: Waga: 5,7 g Szerokość: 9 mm Materiał: Srebro 925, pozłacane, granat Idealny dla kobiet ceniących oryginalną, ręcznie robioną biżuterię. Gałązki srebra, pocałunek złota, w objęciach granatu - ognia serce. Na palcu Twym zakwitnie lasu czar, tajemnic szept.",https://epirbizuteria.pl/products/pierscionek-galazki-z-granatem,https://cdn.shopify.com/s/files/1/0249/9756/0425/files/DSC02063.jpg?v=1739951889,320.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_40218219315305,"Srebrny pierścionek pozłacany z czarnym opalem etiopskim - Kolekcja ""Gałązki"" – silver","Ten unikatowy pierścionek srebrny to połączenie mistrzowskiego rzemiosła i naturalnego piękna. Ręcznie rzeźbiony w srebro próby 925, wiernie oddaje organiczne kształty gałązek, które oplatają palec niczym delikatne pnącze. Pozłocona powierzchnia nadaje mu subtelny blask i podkreśla kunszt wykonania. Centralnym punktem pierścionka jest czarny opal etiopski o wadze 1,8 karata . Ten kamień szlachetny znany jest z wyjątkowej gry barw, a w tym egzemplarzu hipnotyzują intensywne czerwone i zielone błyski , dodając biżuterii dynamicznego charakteru. Specyfikacja: Rozmiar: 17 Waga: 5,6 g Wymiary opalu: 10 mm x 7 mm Szerokość obrączki: 9 mm (max.), 3 mm (min.) Materiał: Srebro próby 925, pozłacane, czarny opal etiopski Pierścionek ""Gałązki"" to biżuteria dla osób ceniących indywidualizm, artyzm i bliskość natury.",https://epirbizuteria.pl/products/pierscionek-srebrny-galazki-z-czarnym-opalem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/srebrny-pierscionek-pozlacany-z-czarnym-opalem-etiopskim-kolekcja-galazki-epir-art-jewelleryandgemstone-1.jpg?v=1737832824,350.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
shopify_PL_40246910025833,"Kolczyki ""Srebne Kulki"" – [""gid://shopify/Metaobject/73936404812""]","Pozwól sobie na odrobinę luksusu z tymi eleganckimi kolczykami ""Srebrne Kulki"". Wykonane ręcznie z srebra próby 925, intrygują minimalistycznym designem i precyzyjnym wykonaniem. Delikatne srebrne kulki, umieszczone na sztyftach, subtelnie ozdobią Twoje uszy, dodając Ci blasku i wdzięku. Kolczyki idealnie sprawdzą się zarówno na co dzień, jak i na specjalne okazje, podkreślając Twój styl i elegancję. Specyfikacja: Srebro próby: 925 Wymiary: 14 mm x 10 mm Waga: 3,7 g Dodaj swoim stylizacjom odrobinę blasku z tymi wyjątkowymi kolczykami!",https://epirbizuteria.pl/products/kolczyki-srebne-kulki,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/kolczyki-srebne-kulki-epir-art-jewelleryandgemstone-1.jpg?v=1737459664,190.00 PLN,in stock,EPIR Art Jewellery&Gemstone,194,Low-Margin,Wysylka_24h
shopify_PL_53000183120204,"Pierścionek "" Gałązki"" z topazem Swiss Blue – silver","Pierścionek srebrny z kolekcji "" Gałązki"" z fasetowanym topazem w kolorze Swiss Blue. Pierścionek wykonany ze srebra pr. 925. Ma on formę gałązek drzewa oplatających palec. Przy tworzeniu tego wzoru inspirowaliśmy się naturalnym pięknem drzew i ich gałęzi. Zdobi go fasetowany topaz w intensywnym, błękitnym odcieniu zwany swiss blue. Pierścionek można zamówić w dowolnym rozmiarze, rozmiar proszę podać przy zamówieniu. Waga pierścionka: 5,4 g, szerokość obrączki: 3 mm, a w najszerszym miejscu: 9 mm. Do wysyłki zapakowany będzie w ozdobne pudełko.",https://epirbizuteria.pl/products/pierscionek-galazki-z-topazem-swiss-blue,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-galazki-z-topazem-swiss-blue-epir-art-jewelleryandgemstone-1.jpg?v=1737459688,350.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_24h
